EntryID,LemmaID,Code,YouTube Video,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),ClipLength(ms),D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,bglm_aoa,empirical_aoa,SignType.2.0Frequency,MajorLocation.2.0Frequency,MinorLocation.2.0Frequency,SecondMinorLocation.2.0Frequency,Movement.2.0Frequency,SelectedFingers.2.0Frequency,Flexion.2.0Frequency,FlexionChange.2.0Frequency,RepeatedMovement.2.0Frequency,Contact.2.0Frequency,Spread.2.0Frequency,SpreadChange.2.0Frequency,ThumbContact.2.0Frequency,ThumbPosition.2.0Frequency,UlnarRotation.2.0Frequency,Transparency M,Transparency SD,Transparency Z,H index,SignBankAnnotationID,Parameter.Neighborhood.Density.2.0,Neighborhood Density 2.0,Parameter.Neighborhood.Density.2.0,Neighborhood Density 2.0,DominantTranslation,SignBankAnnotationID,SignBankLemmaID,SignBankSemanticField,SignBankEnglishTranslations,Complexity,SignFrequency(M-Nonnative),SignFrequency(SD-Nonnative),SignFreq(Z-Nonnative),SignFrequency(N-Nonnative),PercentGlossAgreement(Nonnative),PercentUnknown(Nonnative),PhonotacticProbability,VimeoVideo
iron_2,iron_2,K_02_106,,3.333,1.958,-0.441,25,0.16,2.75,1.669,-0.307,11,0.273,,,CLOTHES IRON,2.962,Verb,467,1668,1201,2135,,,,,,,,,,0,0,0,1,y,1,p,FullyOpen,0,NA,NA,Open,0,OneHanded,Curved,Neutral,Neutral,Neutral,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.363,0.363,0.426,0.233,0.033,0.409,0.791,0.446,0.378,0,0,0.684,0.657,0.164,,,,,,270,4,270,4,,,,,,3,3.69,2.1,-0.52,14,0,0.071,5.34,https://player.vimeo.com/video/342144112
iron_3,iron_3,K_03_040,,5.04,1.338,0.501,25,0,5.091,1.446,0.72,11,0,,,TO IRON,2.962,Verb,701,2035,1335,2703,,,,,,,,,,0,0,0,1,a,0,t,NA,NA,NA,NA,Open,NA,AsymmetricalDifferentHandshape,Straight,Hand,Palm,FingerFront,1,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.175,0.25,0.077,0.016,0.457,0.057,0,0,0.446,0.622,0,0,0,0.657,0.836,,,,,IRON,414,10,414,10,,IRON,IRON,Event,iron,3,5,1.3,0.33,14,0,0,3.593,https://player.vimeo.com/video/342147674
island,island,A_01_025,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/XQHr82Xz2Iw?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.161,1.551,-0.442,31,0,3.056,1.392,-0.445,18,0,,,,3.305,Noun,300,1268,968,1401,1.74,1.18,31,-0.83,1.53,1.02,19,-0.89,Arbitrary,1,0,0,1,i,1,p,FullyOpen,0,NA,NA,Closed,0,AsymmetricalDifferentHandshape,Circular,Hand,PalmBack,PalmBack,1,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.175,0.25,0.024,0.011,0.076,0.033,0.409,0.791,0.446,0.622,0,0,0.684,0.343,0.836,,,,,ISLAND,50,0,50,0,,ISLAND,ISLAND,None,"island, interest (finance)",4,3.31,1.8,-0.44,13,0,0,4.7,https://player.vimeo.com/video/344216802
isolated,isolated,F_02_033,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/gJYDtibmRjo?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",5.333,1.109,0.602,27,0,5.143,1.027,0.474,14,0,,,,2.493,Adjective,400,1902,1502,2402,,,,,,,,,Arbitrary,0,0,0,1,1,0,i,FullyOpen,0,NA,NA,Closed,0,OneHanded,Circular,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.363,0.363,0.426,0.076,0.261,0.409,0.791,0.446,0.378,0,0,0.684,0.343,0.836,,,,,,177,12,177,12,,,,,,2,5.54,1.2,0.74,13,0,0,5.768,https://player.vimeo.com/video/346494672
israel,israel,B_02_018,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/Nw0HXSXR9Wc?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",2.32,1.435,-1.45,25,0,2.071,0.997,-1.555,14,0,1,1,,1.763,Noun,300,767,467,1635,1.13,0.51,31,-0.96,1.18,0.59,22,-0.89,Arbitrary,1,0,0,1,i,1,p,FullyOpen,0,NA,NA,Closed,0,OneHanded,Z-shaped,Head,Chin,Chin,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.266,0.037,0.012,0.034,0.033,0.409,0.791,0.554,0.622,0,0,0.684,0.343,0.836,,,,,~ISRAEL,23,1,23,1,israel,~ISRAEL,~ISRAEL,None,,4,2.64,1.86,-1.32,11,1,0,5.012,https://player.vimeo.com/video/345536941
italy,italy,D_02_074,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/G8r6nyrVkFs?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",2.92,1.778,-0.711,25,0.074,2.813,1.471,-0.76,16,0.059,0.96,1,,1.881,Name,601,1802,1201,2569,2.5,1.79,26,-0.22,2.59,1.94,18,-0.09,Arbitrary,0,0,0,1,curved_l,1,i,Curved,0,NA,NA,Open,0,OneHanded,Z-shaped,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.363,0.363,0.426,0.034,0.261,0.225,0.791,0.554,0.378,0,0,0.684,0.657,0.836,,,,,ITALY,48,1,48,1,italy,ITALY,ITALY,Place,"country, Italian, Italy",3,3.11,2.32,-0.62,10,1,0.1,5.965,https://player.vimeo.com/video/345974482
itch,itch,J_01_068,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/sUt7li7gYGI?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.143,1.938,-0.616,30,0.067,2.769,1.964,-0.92,15,0.133,,,,2.33,Verb,567,1702,1134,2135,,,,,,,,,Pantomimic,0,0,0,1,curved_5,0,imrp,Curved,0,1,0,Open,0,OneHanded,Straight,Body,Shoulder,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.094,0.008,0,0.457,0.449,0.225,0.791,0.446,0.622,0.398,0.878,0.684,0.657,0.836,,,,,ITCH,180,4,180,4,,ITCH,ITCH,Event,"itch, itchy, scratch",1,3.47,1.92,-0.35,15,0,0,6.936,https://player.vimeo.com/video/346920817
jacket,jacket,C_02_008,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/PvNofKUWNRE?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",4.133,1.676,-0.106,30,0,4.111,1.844,-0.224,18,0,,,,3.232,Noun,434,868,434,1935,5.4,1.43,30,1.34,5.38,1.56,21,1.28,Pantomimic,0,0,0,1,a,0,t,NA,NA,NA,NA,Open,NA,SymmetricalOrAlternating,Curved,Body,Shoulder,TorsoMid,0,a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,19,0.345,0.094,0.008,0.01,0.233,0.057,0,0,0.554,0.378,0,0,0,0.657,0.836,3.75,2,0.08,-0.19,JACKETa,134,0,134,0,,JACKETa,JACKET,None,"coat, jacket, JACKETa, raincoat",3,4.17,1.47,0.07,12,0,0,3.172,https://player.vimeo.com/video/345587362
jacket_2,jacket_2,K_01_116,,5.333,1.617,0.679,27,0,4.818,1.779,0.683,11,0,,,JACKET,3.232,Noun,667,1802,1134,2436,,,,,,,,,,0,0,0,1,o,0,imrp,Curved,0,0,0,Open,1,SymmetricalOrAlternating,Curved,Body,Shoulder,TorsoMid,1,o,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.094,0.008,0.01,0.233,0.449,0.225,0.791,0.554,0.622,0.602,0.878,0.316,0.657,0.836,,,,,JACKETa,107,0,107,0,,JACKETa,JACKET,None,"coat, jacket, JACKETa, raincoat",2,5.69,1.45,0.68,16,0,0,6.619,https://player.vimeo.com/video/341918583
jacket_3,jacket_3,K_02_079,,3.864,2.122,-0.182,25,0.12,2.222,1.481,-0.763,11,0.182,,,JACKET,3.232,Noun,701,1635,934,2135,,,,,,,,,,0,0,0,1,y,1,p,FullyOpen,0,NA,NA,Open,0,SymmetricalOrAlternating,Curved,Body,Clavicle,Hips,1,y,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.094,0.017,0.005,0.233,0.033,0.409,0.791,0.554,0.622,0,0,0.684,0.657,0.164,,,,,JACKETy,95,0,95,0,,JACKETy,JACKET,None,"coat, jacket, pullover",3,5,1.73,0.22,14,0,0.071,4.607,https://player.vimeo.com/video/342142341
jacket_4,jacket_4,K_03_053,,4.48,1.96,0.186,25,0,4.273,1.794,0.281,11,0,,,JACKET,3.232,Noun,501,1869,1368,2603,,,,,,,,,,0,0,1,2,baby_o,1,i,Bent,0,NA,NA,Open,1,SymmetricalOrAlternating,Curved,Body,BodyAway,TorsoMid,1,baby_o,1,baby_o,1,i,Bent,0,NA,NA,Open,1,AsymmetricalSameHandshape,Straight,Body,TorsoMid,TorsoTop,1,baby_o,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.094,0.016,0.01,0.233,0.261,0.099,0.791,0.554,0.622,0,0,0.316,0.657,0.164,,,,,,106,2,106,2,,,,,,,4.64,2.13,0.11,14,0,0,4.162,https://player.vimeo.com/video/342149451
japan,japan,D_01_046,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/2dwzmVDmRWs?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",2.565,1.199,-0.882,23,0.148,2.5,0.905,-0.907,12,0.25,,,,2.899,Name,634,1335,701,2236,2.05,1.47,26,-0.57,1.85,1.07,18,-0.66,Arbitrary,0,0,0,1,g,0,i,Flat,1,NA,NA,Open,1,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1,g,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.363,0.363,0.426,0.457,0.261,0.162,0.209,0.446,0.622,0,0,0.316,0.657,0.836,,,,,JAPANrep,472,6,472,6,,JAPANrep,JAPAN,Place,"country, Japan, Japanese, JAPANrep",1,2.64,1.5,-0.85,11,0,0,5.463,https://player.vimeo.com/video/345804819
jar,jar,G_01_076,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/mZtW7AkSMzE?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.296,1.836,-0.493,27,0,3,1.907,-0.695,12,0,,,,2.628,Noun ,467,1201,734,1935,,,,,,,,,NA,0,0,0,1,curved_5,0,imrp,Curved,0,1,0,Open,0,AsymmetricalDifferentHandshape,None,Hand,FingerRadial,NA,1,C,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.175,0.25,0.035,0,0.153,0.449,0.225,0.791,0.554,0.622,0.398,0.878,0.684,0.657,0.164,,,,,,90,0,90,0,,,,,,2,3.53,1.81,-0.33,15,0,0,6.034,https://player.vimeo.com/video/346613066
jaw_drop,jaw_drop,J_02_014,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/HDpQ1xGfxgk?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",4.333,1.422,0.143,30,0,4.6,1.549,0.213,15,0,0.7,0.6,shock,,Verb,534,1401,868,1835,,,,,,,,,Arbitrary,0,0,0,1,curved_v,1,im,Curved,0,1,0,Closed,0,OneHanded,Curved,Head,Mouth,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.266,0.046,0.178,0.233,0.14,0.225,0.791,0.554,0.622,0.398,0.878,0.684,0.343,0.836,,,,,JAW-DROP,132,2,132,2,jaw_drop,JAW-DROP,JAW-DROP,None,"awe, jaw-drop, shocked, surprised, 😲, 😮, 😯",3,4.07,1.28,0.07,15,1,0,6.585,https://player.vimeo.com/video/346933894
jealous,jealous,C_03_051,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/RsKFGsC7_Ys?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.433,1.406,-0.467,30,0,3.167,1.383,-0.734,18,0,,,,3.291,Adjective,601,868,267,2569,1.33,0.76,30,-0.83,1.38,0.81,21,-0.86,Arbitrary,1,0,0,1,i,1,p,Flat,0,NA,NA,Closed,0,OneHanded,Curved,Head,Mouth,HeadAway,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.266,0.046,0.178,0.233,0.033,0.162,0.791,0.554,0.622,0,0,0.684,0.343,0.164,3.16,1.57,-0.61,-0.17,JEALOUSpinky,131,0,131,0,,JEALOUSpinky,JEALOUSpinky,None,"envy, jealous, jealousy",3,3.83,1.4,-0.07,12,0,0,4.468,https://player.vimeo.com/video/345799960
jelly,jelly,C_02_040,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/FOKX5PeIgB4?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",2.391,1.803,-1.056,23,0.233,2.154,1.405,-1.277,13,0.278,,,,2.561,Noun,367,968,601,1969,1.89,1.18,30,-0.56,2.11,1.28,21,-0.5,Arbitrary,1,0,0,1,i,1,p,FullyOpen,0,NA,NA,Closed,0,AsymmetricalDifferentHandshape,Curved,Hand,Palm,HandAway,1,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,27,0.175,0.25,0.077,0.155,0.233,0.033,0.409,0.791,0.446,0.622,0,0,0.684,0.343,0.836,3,1.33,-0.78,-0.16,JELLY,175,2,175,2,,JELLY,JELLY,Food,"food, jam, jelly",4,2.7,2.26,-0.77,12,0,0.167,5.053,https://player.vimeo.com/video/345588427
jellyfish,jellyfish,G_03_049,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/eUKVxFwHeL0?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",1.958,1.681,-1.254,27,0.111,1.8,1.874,-1.31,12,0.167,,,,1.875,Noun,300,1768,1468,2402,,,,,,,,,NA,0,0,0,1,flatspread_5,1,imrp,Flat,1,1,0,Open,0,OneHanded,Z-shaped,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.363,0.363,0.426,0.034,0.449,0.162,0.209,0.446,0.378,0.398,0.878,0.684,0.657,0.836,,,,,,59,0,59,0,,,,,,3,2.07,1.59,-1.21,15,0,0.067,6.674,https://player.vimeo.com/video/346777463
jewelry,jewelry,H_03_040,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/zUTI2egj2jY?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",2,1.461,-1.367,28,0.429,1.857,1.215,-1.69,14,0.5,,,,2.752,Noun,501,1668,1168,2236,,,,,,,,,Both,0,0,0,1,4,1,imrp,FullyOpen,1,1,0,Closed,0,SymmetricalOrAlternating,Curved,Body,TorsoTop,Shoulder,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.094,0.032,0.003,0.233,0.449,0.409,0.209,0.446,0.622,0.398,0.878,0.684,0.343,0.836,,,,,JEWELRY,91,0,91,0,,JEWELRY,JEWELRY,None,"jewelry, necklace",2,2.11,1.69,-1.11,14,0,0.357,5.979,https://player.vimeo.com/video/346888259
