EntryID,Participant,IconicityRating(Raw),Iconicity(Participant Z),ParticipantMeanIconicityRating,ParticipantIconicitySD
office,5A1,1,-0.69278973,2.424242424,2.055807647
office,31A1,1,-0.924100875,3.131313131,2.306364153
office,4A1,2,-0.503115152,2.848484848,1.686462524
office,2A1,1,-0.889024832,2.808080808,2.033779871
office,10A1,,,3.352941176,2.189278689
office,39A1,1,-0.684261356,2.141304348,1.66793629
office,23A1,3,-0.252394895,3.585858586,2.321198235
office,34A1,1,-1.0983553,3.797979798,2.547426865
office,37A1,1,-0.659789782,2.207792208,1.830571254
office,27A1,1,-1.147417713,3.204081633,1.920906056
office,18A1,1,-0.998714123,3.01010101,2.012689081
office,15A1,2,-0.505412315,3.112244898,2.200668376
old,13D1,1,-0.312401459,1.323529412,1.03562068
old,21D1,1,-0.769143306,2.725490196,2.243392334
old,19D1,1,-0.668362035,2.153061224,1.72520455
old,23D1,5,0.792543972,3.168316832,2.311143903
old,29D1,3,0.113109581,2.784313725,1.906878902
old,4D1,1,-1.076036616,3.558823529,2.378007858
old,16D1,2,-0.449034212,2.931372549,2.074168348
old,25D1,2,-0.968914396,3.725490196,1.780848962
old,7D1,4,1.084789337,2.460784314,1.418907463
old,36D1,3,-0.492247592,4,2.031498001
old,12D1,2,-0.577391441,3.058823529,1.833805379
old,9D1,1,-1.055818962,3.156862745,2.042833879
old,2D1,1,-0.781749032,2.470588235,1.881151335
old,35D1,,,3.322033898,2.153110644
old,28D1,1,-1.16964888,3.647058824,2.263122608
old,22D1,1,-0.970379725,3.254901961,2.323731527
old,37D1,2,-0.60608721,3.306666667,2.155905362
old,27D1,1,-1.08491689,3.215686275,2.0422636
old,31D1,1,-0.755397247,2.539215686,2.037624168
old,32D1,3,-0.315401656,3.731958763,2.320719464
old,30D1,4,0.495983623,2.901960784,2.213861838
old,24D1,1,-0.597185838,2.078431373,1.805855572
old,1D1,1,-0.575472256,2.009803922,1.75473954
old,5D1,4,0.314212074,3.333333333,2.121709256
old,15D1,2,-0.320955961,2.568627451,1.77166814
old,6D1,4,0.394105466,3.098039216,2.288627951
old,18D1,4,0.176211696,3.656862745,1.947301245
old,8D1,2,-0.45723686,2.901960784,1.972633581
old,14D1,6,0.918394539,3.794117647,2.401889666
old,3D1,4,0.257367207,3.460784314,2.095121956
old,17D1,1,-0.653565209,2.217821782,1.863351606
old,26D1,4,0.313939649,3.421568627,1.842492256
old,34D1,,,2.203125,2.017224933
old,33D1,2,-0.369812891,2.892156863,2.412454741
old,20D1,2,-0.632773735,3.549019608,2.447983413
old,10D1,2,-0.416522329,2.823529412,1.977155496
old,11D1,4,0.596569125,2.794117647,2.021362325
onion,17A3,6,0.974557201,4.15,1.898298015
onion,18A3,4,0.172910621,3.63,2.139833846
onion,15A3,4,0.497954318,2.96,2.088544996
onion,20A3,4,0.574273171,2.88,1.950291354
onion,1A3,7,1.07275007,4.02,2.777907068
onion,14A3,4,0.526222786,2.98,1.938342518
onion,9A3,2,-0.518145324,3.12,2.161555744
onion,3A3,5,0.639479796,3.42,2.470758277
onion,10A3,4,0.192704116,3.53,2.438972296
onion,5A3,3,-0.15971486,3.37,2.316628515
onion,4A3,5,0.357785846,4.35,1.816729218
onion,12A3,6,0.806331978,4.32,2.083509083
onion,7A3,4,0.442326961,3.02,2.215555657
onion,11A3,3,-0.274471052,3.66,2.404625173
onion,2A3,4,-0.027489291,4.06,2.182668185
onion,13A3,1,-0.475353545,1.86,1.809179735
onion,6A3,2,-0.550787582,3.35,2.45103565
onion,8A3,4,0.234211189,3.58,1.79325335
onion,16A3,6,0.682555751,4.4,2.344130861
onion,21A3,6,0.835635251,4.26,2.082248202
onion,19A3,6,1.054780831,4.04,1.858205934
oops,24D3,,,3.5875,2.162357773
oops,17D3,7,1.758231494,3.31372549,2.096580867
oops,3D3,5,0.444971032,3.931372549,2.401566337
oops,25D3,7,2.140643476,2.390804598,2.153182187
oops,7D3,7,2.5969286,2.058823529,1.902700163
oops,5D3,7,1.22473013,3.745098039,2.657648311
oops,2D3,1,-0.477181832,1.823529412,1.725818874
oops,9D3,7,1.820046593,3.18627451,2.095399922
oops,19D3,4,0.395088918,3.176470588,2.084415366
oops,21D3,7,2.174528333,2.803921569,1.929649923
oops,14D3,1,-0.760242413,2.333333333,1.753826557
oops,22D3,,,2.950980392,2.288055299
oops,8D3,4,0.894272875,2.401960784,1.786970465
oops,4D3,5,1.487900666,2.882352941,1.423244916
oops,16D3,4,1.277426499,1.970588235,1.588672042
oops,18D3,6,1.345427838,3.126213592,2.13596473
oops,20D3,6,1.959596436,2.415841584,1.82902885
oops,23D3,7,1.970046271,2.666666667,2.199609926
oops,10D3,6,1.483867335,4.078431373,1.294973332
oops,15D3,7,1.595432217,3.323529412,2.30437279
oops,6D3,7,1.443122004,3.568627451,2.377742518
oops,12D3,4,0.605261593,2.715686275,2.121915121
oops,13D3,7,1.60396721,4.431372549,1.601421423
oops,1D3,6,1.446538155,2.745098039,2.250132117
oops,11D3,6,1.318061683,3.284313725,2.06036357
oral,24C3,6,1.360456511,3.101010101,2.130894942
oral,29C3,6,1.098851562,3.479166667,2.294061747
oral,13C3,4,0.239240285,3.639175258,1.508210633
oral,33C3,2,-0.625324735,3.171717172,1.873773907
oral,10C3,5,1.011013713,2.854166667,2.122457199
oral,17C3,6,1.257070578,3.171717172,2.249899789
oral,20C3,5,0.849463277,3.03030303,2.318754704
oral,36C3,5,1.128857755,2.693877551,2.042881345
oral,25C3,1,-0.659172116,2.040816327,1.578975052
oral,23C3,4,0.385773337,3.121212121,2.277990196
oral,31C3,6,1.122648005,3.282828283,2.420323827
oral,9C3,4,0.694070289,2.555555556,2.081121275
oral,28C3,2,-0.078999999,2.141414141,1.790052451
oral,14C3,4,0.747069632,2.575757576,1.906438656
oral,16C3,3,0.201038337,2.595959596,2.009767942
oral,21C3,1,-0.55321425,2.121212121,2.026723138
oral,4C3,7,1.594079571,3.467391304,2.216080527
oral,5C3,5,0.657984262,3.626262626,2.087796703
oral,26C3,6,0.981556362,3.717171717,2.325723078
oral,22C3,6,1.184143681,3.444444444,2.158146513
oral,18C3,3,0.014127151,2.96969697,2.145020553
oral,3C3,6,1.115437415,3.545454545,2.200522792
oral,11C3,3,0.324206959,2.434343434,1.744739125
oral,7C3,5,1.108763798,3.161616162,1.658048218
oral,19C3,,,2.930232558,2.294703352
oral,34C3,7,1.083028419,4.252525253,2.536844554
oral,2C3,7,1.202692967,4.080808081,2.42721293
oral,30C3,5,0.940050665,3.090909091,2.030838316
oral,12C3,5,1.104623415,2.737373737,2.048323648
oral,8C3,1,-0.591523481,2.111111111,1.87838885
oral,27C3,4,0.675385412,2.545454545,2.153652461
oral,1C3,1,-0.598399893,1.909090909,1.519202994
oral,6C3,6,1.411530561,2.898989899,2.196913185
oral,15C3,2,-0.352590457,2.797979798,2.263191705
oral,35C3,7,1.594589021,3.242424242,2.356454051
oral,32C3,5,1.633871788,2.02020202,1.823764877
orange,30A2,1,-1.143824468,3.907216495,2.541663146
orange,4A2,2,-0.589139109,3.164948454,1.977374166
orange,13A2,1,-0.851976463,3.103092784,2.468486953
orange,11A2,1,-0.705919013,2.288659794,1.825506567
orange,1A2,1,-0.936171237,2.947368421,2.080141265
orange,3A2,1,-0.92455925,3.12371134,2.296998639
orange,19A2,5,1.210123053,2.587628866,1.99349242
orange,22A2,1,-0.465513873,1.680412371,1.461637151
orange,26A2,1,-1.017450512,3.268041237,2.229141576
orange,28A2,1,-0.623517702,2.082474227,1.736076174
orange,24A2,2,-0.427817746,2.93814433,2.192859781
orange,21A2,2,-0.643957543,3.463917526,2.273313733
orange,2A2,1,-0.719903357,2.412371134,1.961889912
orange,29A2,2,-0.847984897,3.75257732,2.066755347
orange,6A2,1,-0.919476908,2.845360825,2.006968102
orange,12A2,1,-0.847711582,2.927835052,2.27416387
orange,7A2,6,0.170966209,5.835051546,0.964801495
orange,20A2,4,0.258581802,3.402061856,2.312375194
orange,8A2,1,-0.968722099,2.989690722,2.053933449
orange,14A2,1,-1.353122685,4.216494845,2.377090326
orange,25A2,1,-0.754155711,2.824742268,2.419582907
orange,18A2,1,-0.675640693,2.412371134,2.090417509
orange,10A2,2,-0.679415521,3.381443299,2.033281927
orange,15A2,1,-0.99333372,2.87628866,1.888880466
orange,23A2,1,-0.65484889,2.18556701,1.810443643
orange,5A2,1,-1.12563036,3.75257732,2.445365207
orange,16A2,1,-0.883143063,2.773195876,2.007824043
orange,9A2,1,-0.727568531,2.525773196,2.097085197
orange,27A2,2,-0.552288256,3.103092784,1.997313488
orange,17A2,1,-0.89763853,3.103092784,2.342917235
order_1,12C2,4,0.658753834,2.57,2.170765354
order_1,26C2,4,0.420253268,3.09,2.165360912
order_1,10C2,3,0.229070609,2.51,2.139078438
order_1,21C2,4,0.102549386,3.76,2.340335813
order_1,11C2,6,2.033270047,2.25,1.844319699
order_1,24C2,5,1.098895083,2.65,2.138511708
order_1,27C2,4,1.427886954,1.82,1.526731506
order_1,8C2,5,1.774364654,2.111111111,1.628125809
order_1,4C2,6,1.353606182,3.21,2.061160799
order_1,15C2,7,1.63403297,3.13,2.368373264
order_1,18C2,6,1.089029416,3.484848485,2.309534967
order_1,2C2,7,1.443510506,3.34,2.535485529
order_1,14C2,5,1.271040586,2.54,1.935422069
order_1,23C2,3,-0.338764959,3.73,2.15488639
order_1,16C2,2,-0.094895293,2.16,1.686068884
order_1,3C2,2,0.250171618,1.690721649,1.236264743
order_1,17C2,3,0.259491005,2.56,1.695627175
order_1,20C2,5,0.683360177,3.5,2.195035721
order_1,5C2,6,1.17102836,3.2,2.391060793
order_1,13C2,6,1.194712977,3.13,2.402250628
order_1,9C2,3,0.425920695,2.21,1.854805389
order_1,6C2,2,-0.43437582,2.9,2.071938535
order_1,25C2,6,1.885749031,2.47,1.871935206
order_1,7C2,6,1.362062351,3.27,2.00431353
order_1,22C2,2,-0.324388295,2.7,2.157907703
order_1,19C2,5,1.119619684,2.66,2.089995409
order_1,1C2,3,0.575600686,2.02020202,1.702218229
order_2,1C3,1,-0.598399893,1.909090909,1.519202994
order_2,15C3,2,-0.352590457,2.797979798,2.263191705
order_2,35C3,2,-0.527243144,3.242424242,2.356454051
order_2,29C3,1,-1.080688726,3.479166667,2.294061747
order_2,31C3,1,-0.943191261,3.282828283,2.420323827
order_2,13C3,3,-0.423797077,3.639175258,1.508210633
order_2,22C3,1,-1.132659173,3.444444444,2.158146513
order_2,33C3,2,-0.625324735,3.171717172,1.873773907
order_2,23C3,5,0.824756789,3.121212121,2.277990196
order_2,18C3,2,-0.452068848,2.96969697,2.145020553
order_2,9C3,1,-0.747460311,2.555555556,2.081121275
order_2,28C3,1,-0.637642847,2.141414141,1.790052451
order_2,10C3,1,-0.873594373,2.854166667,2.122457199
order_2,2C3,2,-0.857282876,4.080808081,2.42721293
order_2,19C3,1,-0.841168666,2.930232558,2.294703352
order_2,14C3,1,-0.826545124,2.575757576,1.906438656
order_2,32C3,1,-0.559393392,2.02020202,1.823764877
order_2,30C3,2,-0.537171808,3.090909091,2.030838316
order_2,25C3,1,-0.659172116,2.040816327,1.578975052
order_2,36C3,2,-0.339656316,2.693877551,2.042881345
order_2,34C3,6,0.688837928,4.252525253,2.536844554
order_2,7C3,1,-1.303711278,3.161616162,1.658048218
order_2,27C3,1,-0.717597,2.545454545,2.153652461
order_2,11C3,2,-0.248944629,2.434343434,1.744739125
order_2,16C3,1,-0.794101429,2.595959596,2.009767942
order_2,6C3,1,-0.864390051,2.898989899,2.196913185
order_2,4C3,2,-0.66215613,3.467391304,2.216080527
order_2,26C3,2,-0.738338856,3.717171717,2.325723078
order_2,17C3,4,0.368142098,3.171717172,2.249899789
order_2,5C3,2,-0.778937252,3.626262626,2.087796703
order_2,12C3,2,-0.359988881,2.737373737,2.048323648
order_2,3C3,2,-0.702312447,3.545454545,2.200522792
order_2,8C3,1,-0.591523481,2.111111111,1.87838885
order_2,20C3,1,-0.875600609,3.03030303,2.318754704
order_2,24C3,1,-0.985975451,3.101010101,2.130894942
order_2,21C3,1,-0.55321425,2.121212121,2.026723138
other,21B2,3,0.364030399,2.357142857,1.765943572
other,9B2,1,-0.802980485,2.546391753,1.925814863
other,29B2,1,-0.635331182,2.183673469,1.863081024
other,23B2,1,-0.562193407,2.06122449,1.887650187
other,10B2,3,0.018665396,2.959183673,2.186737755
other,11B2,3,0.110808653,2.783505155,1.953772015
other,14B2,1,-0.700346549,2.734693878,2.476907868
other,13B2,5,0.967023357,3.06185567,2.00423735
other,6B2,4,0.570520819,2.742268041,2.204532975
other,5B2,1,-0.773454023,2.701030928,2.199265732
other,19B2,1,-0.674810906,2.244897959,1.844810076
other,26B2,2,-0.326232568,2.693877551,2.126941385
other,4B2,2,-0.363360517,2.711340206,1.957670612
other,1B2,1,-0.615347805,2.371134021,2.228226068
other,30B2,6,1.101135777,4,1.816306437
other,12B2,7,1.36928942,3.690721649,2.416785161
other,24B2,4,0.140154073,3.704081633,2.111379007
other,2B2,1,-0.87804406,2.494845361,1.702471924
other,16B2,1,-0.531398439,1.87755102,1.65139932
other,15B2,3,-0.044443798,3.091836735,2.066356596
other,20B2,2,-0.426004426,2.897959184,2.10786351
other,28B2,5,1.017255085,2.908163265,2.056354169
other,27B2,1,-0.805221819,2.632653061,2.027581745
other,8B2,1,-0.691614794,2.474226804,2.131572109
other,18B2,1,-0.791979458,2.43877551,1.816682864
other,22B2,4,0.270595935,3.316326531,2.526547454
other,25B2,1,-1.163104457,3.489795918,2.140646872
other,7B2,1,-0.686203741,2.515463918,2.208475162
other,3B2,3,0.231607975,2.530612245,2.026647639
other,17B2,1,-0.623789516,2.193877551,1.913910895
owe,16M,5,0.822731862,3.574074074,1.733159966
owe,23M,3,-0.713873507,4,1.400808392
owe,9M,3,-0.152344238,3.203703704,1.337127725
owe,2M,7,1.361879804,3.351851852,2.678759269
owe,18M,1,-1.399250114,4.277777778,2.342524575
owe,1M,2,-0.419296332,2.814814815,1.943291063
owe,29M,5,0.65237885,3.703703704,1.987029922
owe,24M,5,0.706488541,3.611111111,1.96590434
owe,4M,4,0.290722738,3.37037037,2.165739198
owe,21M,4,0.110994825,3.833333333,1.501571504
owe,7M,4,-0.504803759,4.592592593,1.173906854
owe,19M,5,1.850175849,2.037037037,1.601449378
owe,8M,4,0.31444814,3.314814815,2.179008551
owe,15M,1,-1.282508318,4,2.339166115
owe,20M,6,0.754415739,4.444444444,2.061934123
owe,30M,1,-0.782716099,2.555555556,1.987381578
owe,3M,5,0.521670458,3.703703704,2.484894969
owe,27M,3,0,3,1.601885681
owe,10M,2,-0.40178088,2.555555556,1.382732688
owe,13M,3,-0.201331291,3.425925926,2.115547584
owe,5M,4,0.013157938,3.981481481,1.40740281
owe,25M,4,0.64952947,3.074074074,1.425533357
owe,14M,7,1.98512712,2.759259259,2.136256514
owe,12M,2,-0.217888532,2.388888889,1.784806598
owe,26M,3,-0.75294362,4.018518519,1.352715518
owe,31M,,,2.647058824,1.432995442
owe,22M,6,1.549906464,2.740740741,2.102874808
owe,11M,7,1.409715296,5.055555556,1.379317122
owe,28M,2,-0.566908501,3.240740741,2.188608459
owe,6M,1,-0.59854459,2.055555556,1.76353704
owe,17M,2,-1.126568723,3.666666667,1.47941855
owl,10D1,5,1.100809012,2.823529412,1.977155496
owl,36D1,,,4,2.031498001
owl,30D1,5,0.947682995,2.901960784,2.213861838
owl,28D1,3,-0.285914171,3.647058824,2.263122608
owl,32D1,7,1.408201761,3.731958763,2.320719464
owl,29D1,2,-0.411307569,2.784313725,1.906878902
owl,7D1,4,1.084789337,2.460784314,1.418907463
owl,27D1,3,-0.105611379,3.215686275,2.0422636
owl,23D1,6,1.22523014,3.168316832,2.311143903
owl,19D1,2,-0.088720624,2.153061224,1.72520455
owl,35D1,3,-0.149566814,3.322033898,2.153110644
owl,15D1,5,1.372363421,2.568627451,1.77166814
owl,22D1,3,-0.109695099,3.254901961,2.323731527
owl,1D1,1,-0.575472256,2.009803922,1.75473954
owl,18D1,5,0.689742924,3.656862745,1.947301245
owl,3D1,5,0.734666391,3.460784314,2.095121956
owl,12D1,4,0.513236836,3.058823529,1.833805379
owl,24D1,4,1.064076584,2.078431373,1.805855572
owl,34D1,6,1.882226884,2.203125,2.017224933
owl,6D1,5,0.831048482,3.098039216,2.288627951
owl,8D1,4,0.556636177,2.901960784,1.972633581
owl,25D1,5,0.715675406,3.725490196,1.780848962
owl,11D1,4,0.596569125,2.794117647,2.021362325
owl,21D1,2,-0.323389799,2.725490196,2.243392334
owl,20D1,7,1.409723764,3.549019608,2.447983413
owl,16D1,4,0.515207674,2.931372549,2.074168348
owl,26D1,1,-1.314289718,3.421568627,1.842492256
owl,31D1,5,1.207673305,2.539215686,2.037624168
owl,4D1,6,1.026563668,3.558823529,2.378007858
owl,9D1,7,1.881277422,3.156862745,2.042833879
owl,17D1,3,0.419769525,2.217821782,1.863351606
owl,14D1,4,0.085716824,3.794117647,2.401889666
owl,37D1,5,0.785439548,3.306666667,2.155905362
owl,33D1,4,0.459218206,2.892156863,2.412454741
owl,13D1,1,-0.312401459,1.323529412,1.03562068
owl,5D1,6,1.256848298,3.333333333,2.121709256
owl,2D1,4,0.813018994,2.470588235,1.881151335
own,2D3,1,-0.477181832,1.823529412,1.725818874
own,17D3,4,0.327330331,3.31372549,2.096580867
own,16D3,1,-0.610943108,1.970588235,1.588672042
own,25D3,4,0.747356825,2.390804598,2.153182187
own,24D3,,,3.5875,2.162357773
own,11D3,4,0.347359216,3.284313725,2.06036357
own,12D3,4,0.605261593,2.715686275,2.121915121
own,4D3,3,0.082661148,2.882352941,1.423244916
own,15D3,3,-0.140398035,3.323529412,2.30437279
own,8D3,2,-0.224939803,2.401960784,1.786970465
own,23D3,2,-0.303084042,2.666666667,2.199609926
own,9D3,6,1.342810726,3.18627451,2.095399922
own,5D3,7,1.22473013,3.745098039,2.657648311
own,19D3,3,-0.084661911,3.176470588,2.084415366
own,13D3,6,0.97952196,4.431372549,1.601421423
own,10D3,4,-0.060566014,4.078431373,1.294973332
own,14D3,4,0.950303016,2.333333333,1.753826557
own,22D3,4,0.45847651,2.950980392,2.288055299
own,3D3,7,1.277760853,3.931372549,2.401566337
own,6D3,7,1.443122004,3.568627451,2.377742518
own,18D3,3,-0.059089736,3.126213592,2.13596473
own,7D3,1,-0.5564847,2.058823529,1.902700163
own,1D3,5,1.002119806,2.745098039,2.250132117
own,21D3,6,1.656299619,2.803921569,1.929649923
own,20D3,3,0.31938174,2.415841584,1.82902885
pain,19C3,,,2.930232558,2.294703352
pain,21C3,1,-0.55321425,2.121212121,2.026723138
pain,10C3,1,-0.873594373,2.854166667,2.122457199
pain,34C3,4,-0.099543053,4.252525253,2.536844554
pain,33C3,1,-1.159007052,3.171717172,1.873773907
pain,35C3,1,-0.951609577,3.242424242,2.356454051
pain,6C3,1,-0.864390051,2.898989899,2.196913185
pain,13C3,2,-1.08683444,3.639175258,1.508210633
pain,23C3,4,0.385773337,3.121212121,2.277990196
pain,8C3,1,-0.591523481,2.111111111,1.87838885
pain,17C3,1,-0.965250622,3.171717172,2.249899789
pain,32C3,2,-0.011077097,2.02020202,1.823764877
pain,25C3,1,-0.659172116,2.040816327,1.578975052
pain,22C3,1,-1.132659173,3.444444444,2.158146513
pain,7C3,3,-0.09747374,3.161616162,1.658048218
pain,15C3,1,-0.794444321,2.797979798,2.263191705
pain,31C3,1,-0.943191261,3.282828283,2.420323827
pain,36C3,1,-0.829161006,2.693877551,2.042881345
pain,16C3,1,-0.794101429,2.595959596,2.009767942
pain,11C3,3,0.324206959,2.434343434,1.744739125
pain,2C3,1,-1.269278044,4.080808081,2.42721293
pain,1C3,1,-0.598399893,1.909090909,1.519202994
pain,26C3,1,-1.16831266,3.717171717,2.325723078
pain,18C3,1,-0.918264847,2.96969697,2.145020553
pain,14C3,1,-0.826545124,2.575757576,1.906438656
pain,29C3,1,-1.080688726,3.479166667,2.294061747
pain,9C3,1,-0.747460311,2.555555556,2.081121275
pain,30C3,2,-0.537171808,3.090909091,2.030838316
pain,20C3,1,-0.875600609,3.03030303,2.318754704
pain,24C3,1,-0.985975451,3.101010101,2.130894942
pain,3C3,1,-1.156749912,3.545454545,2.200522792
pain,27C3,1,-0.717597,2.545454545,2.153652461
pain,5C3,3,-0.299963414,3.626262626,2.087796703
pain,12C3,1,-0.848192979,2.737373737,2.048323648
pain,4C3,1,-1.11340327,3.467391304,2.216080527
pain,28C3,1,-0.637642847,2.141414141,1.790052451
paint,21D1,6,1.459624228,2.725490196,2.243392334
paint,19D1,3,0.490920787,2.153061224,1.72520455
paint,32D1,6,0.977300907,3.731958763,2.320719464
paint,24D1,3,0.510322443,2.078431373,1.805855572
paint,28D1,6,1.039687893,3.647058824,2.263122608
paint,9D1,6,1.391761358,3.156862745,2.042833879
paint,26D1,6,1.399425894,3.421568627,1.842492256
paint,35D1,6,1.243766134,3.322033898,2.153110644
paint,20D1,7,1.409723764,3.549019608,2.447983413
paint,29D1,4,0.637526732,2.784313725,1.906878902
paint,6D1,7,1.704934514,3.098039216,2.288627951
paint,5D1,6,1.256848298,3.333333333,2.121709256
paint,36D1,5,0.492247592,4,2.031498001
paint,25D1,4,0.154145472,3.725490196,1.780848962
paint,10D1,5,1.100809012,2.823529412,1.977155496
paint,3D1,7,1.689264759,3.460784314,2.095121956
paint,7D1,6,2.494324527,2.460784314,1.418907463
paint,31D1,5,1.207673305,2.539215686,2.037624168
paint,1D1,4,1.134183184,2.009803922,1.75473954
paint,33D1,7,1.702764851,2.892156863,2.412454741
paint,15D1,5,1.372363421,2.568627451,1.77166814
paint,14D1,7,1.334733397,3.794117647,2.401889666
paint,17D1,6,2.029771625,2.217821782,1.863351606
paint,30D1,5,0.947682995,2.901960784,2.213861838
paint,13D1,1,-0.312401459,1.323529412,1.03562068
paint,27D1,5,0.873694133,3.215686275,2.0422636
paint,22D1,7,1.611674153,3.254901961,2.323731527
paint,37D1,6,1.249281801,3.306666667,2.155905362
paint,18D1,6,1.203274152,3.656862745,1.947301245
paint,11D1,5,1.091284984,2.794117647,2.021362325
paint,2D1,4,0.813018994,2.470588235,1.881151335
paint,8D1,6,1.570509214,2.901960784,1.972633581
paint,16D1,6,1.479449561,2.931372549,2.074168348
paint,23D1,3,-0.072828365,3.168316832,2.311143903
paint,4D1,7,1.447083725,3.558823529,2.378007858
paint,34D1,1,-0.596425803,2.203125,2.017224933
paint,12D1,3,-0.032077302,3.058823529,1.833805379
paintbrush,15A2,5,1.124322782,2.87628866,1.888880466
paintbrush,1A2,2,-0.455434656,2.947368421,2.080141265
paintbrush,12A2,2,-0.407989531,2.927835052,2.27416387
paintbrush,11A2,3,0.389667295,2.288659794,1.825506567
paintbrush,4A2,5,0.928024437,3.164948454,1.977374166
paintbrush,29A2,5,0.603565721,3.75257732,2.066755347
paintbrush,13A2,6,1.173555815,3.103092784,2.468486953
paintbrush,8A2,5,0.97876067,2.989690722,2.053933449
paintbrush,2A2,3,0.299521835,2.412371134,1.961889912
paintbrush,30A2,7,1.21683454,3.907216495,2.541663146
paintbrush,6A2,4,0.57531516,2.845360825,2.006968102
paintbrush,24A2,4,0.484233273,2.93814433,2.192859781
paintbrush,20A2,6,1.123493346,3.402061856,2.312375194
paintbrush,17A2,1,-0.89763853,3.103092784,2.342917235
paintbrush,28A2,2,-0.047506111,2.082474227,1.736076174
paintbrush,19A2,2,-0.294773564,2.587628866,1.99349242
paintbrush,3A2,4,0.381492895,3.12371134,2.296998639
paintbrush,5A2,6,0.919054002,3.75257732,2.445365207
paintbrush,27A2,3,-0.051615725,3.103092784,1.997313488
paintbrush,21A2,6,1.11558842,3.463917526,2.273313733
paintbrush,9A2,2,-0.250716183,2.525773196,2.097085197
paintbrush,10A2,6,1.28784733,3.381443299,2.033281927
paintbrush,25A2,6,1.312316153,2.824742268,2.419582907
paintbrush,16A2,3,0.112960159,2.773195876,2.007824043
paintbrush,7A2,6,0.170966209,5.835051546,0.964801495
paintbrush,22A2,1,-0.465513873,1.680412371,1.461637151
paintbrush,23A2,2,-0.102498087,2.18556701,1.810443643
paintbrush,18A2,5,1.237852656,2.412371134,2.090417509
paintbrush,14A2,7,1.170971555,4.216494845,2.377090326
paintbrush,26A2,4,0.328359029,3.268041237,2.229141576
pants,36A1,7,1.671536577,3.808080808,1.909571849
pants,22A1,5,0.638101352,3.717171717,2.010383272
pants,15A1,2,-0.505412315,3.112244898,2.200668376
pants,19A1,7,1.356765449,4.204081633,2.060723443
pants,34A1,7,1.256962563,3.797979798,2.547426865
pants,18A1,2,-0.501866393,3.01010101,2.012689081
pants,27A1,2,-0.626830047,3.204081633,1.920906056
pants,33A1,1,-1.027134578,3.282828283,2.22252111
pants,9A1,,,2.225806452,1.606438658
pants,1A1,4,0.859104597,2.505050505,1.740125127
pants,35A1,2,-0.47388803,2.95959596,2.024942387
pants,38A1,6,1.118528561,3.626373626,2.122097242
pants,26A1,4,0.284898693,3.434343434,1.985465638
pants,2A1,7,2.061146957,2.808080808,2.033779871
pants,31A1,6,1.2438135,3.131313131,2.306364153
pants,32A1,4,0.780284161,2.545454545,1.864122748
pants,28A1,6,1.288688981,3.161616162,2.202535972
pants,37A1,4,0.979042902,2.207792208,1.830571254
pants,16A1,7,1.442132932,3.909090909,2.14329
pants,29A1,7,1.492376544,3.343434343,2.450162911
pants,25A1,7,1.803792124,2.747474747,2.3575473
pants,14A1,3,-0.260880709,3.494949495,1.89722535
pants,24A1,1,-0.762282224,2.808080808,2.371930961
pants,10A1,5,0.752329446,3.352941176,2.189278689
pants,4A1,3,0.089841991,2.848484848,1.686462524
pants,8A1,5,0.655497773,3.545454545,2.218993738
pants,5A1,2,-0.206362898,2.424242424,2.055807647
pants,3A1,6,1.908991187,2.525252525,1.820200899
pants,17A1,7,1.868300877,2.808080808,2.243706698
pants,13A1,4,1.002824456,2.313131313,1.68211762
pants,7A1,7,1.309274806,3.948979592,2.330313235
pants,12A1,7,1.234669705,3.909090909,2.503429929
pants,6A1,1,-0.695673142,2.292929293,1.858529841
pants,21A1,1,-1.054109313,3.414141414,2.290219226
pants,20A1,4,0.108364715,3.828282828,1.584622559
pants,30A1,3,0.403179785,2.282828283,1.77878888
pants,39A1,3,0.514825211,2.141304348,1.66793629
pants,23A1,5,0.609229058,3.585858586,2.321198235
pants,11A1,4,0.127445868,3.767676768,1.822916943
paper,16A1,4,0.042415674,3.909090909,2.14329
paper,15A1,3,-0.051004913,3.112244898,2.200668376
paper,19A1,4,-0.099033974,4.204081633,2.060723443
paper,12A1,3,-0.363138148,3.909090909,2.503429929
paper,4A1,2,-0.503115152,2.848484848,1.686462524
paper,14A1,4,0.266204805,3.494949495,1.89722535
paper,20A1,6,1.370494923,3.828282828,1.584622559
paper,33A1,1,-1.027134578,3.282828283,2.22252111
paper,29A1,2,-0.548304089,3.343434343,2.450162911
paper,30A1,3,0.403179785,2.282828283,1.77878888
paper,26A1,4,0.284898693,3.434343434,1.985465638
paper,21A1,5,0.692448377,3.414141414,2.290219226
paper,35A1,2,-0.47388803,2.95959596,2.024942387
paper,36A1,3,-0.423173817,3.808080808,1.909571849
paper,31A1,2,-0.490518,3.131313131,2.306364153
paper,11A1,2,-0.969696823,3.767676768,1.822916943
paper,1A1,2,-0.290238039,2.505050505,1.740125127
paper,23A1,3,-0.252394895,3.585858586,2.321198235
paper,6A1,1,-0.695673142,2.292929293,1.858529841
paper,13A1,1,-0.780641792,2.313131313,1.68211762
paper,5A1,1,-0.69278973,2.424242424,2.055807647
paper,17A1,4,0.531227719,2.808080808,2.243706698
paper,37A1,4,0.979042902,2.207792208,1.830571254
paper,18A1,2,-0.501866393,3.01010101,2.012689081
paper,27A1,7,1.976108283,3.204081633,1.920906056
